image,index,method,n_dets,total_ms,tp,fp,ignored,valid_gt,small_gt,small_tp,recall_small,precision
9999976_00000_d_0000017.jpg,1423,UnifAll,68,105.71340000024065,44,23,0,60,44,30,0.6818181818181818,0.6567164179104478
9999976_00000_d_0000017.jpg,1423,SAHI640,61,372.8922999871429,27,33,0,60,44,15,0.3409090909090909,0.45
9999976_00000_d_0000018.jpg,1424,F640,1,18.735999998170882,1,0,0,2,1,0,0.0,1.0
9999976_00000_d_0000018.jpg,1424,F1280,3,31.175800002529286,2,1,0,2,1,1,1.0,0.6666666666666666
9999976_00000_d_0000018.jpg,1424,DensK1,2,29.552399995736778,1,1,0,2,1,0,0.0,0.5
9999976_00000_d_0000018.jpg,1424,UnifAll,4,118.16139999427833,2,2,0,2,1,1,1.0,0.5
9999976_00000_d_0000018.jpg,1424,SAHI640,4,293.8564999931259,1,3,0,2,1,0,0.0,0.25
9999976_00000_d_0000019.jpg,1425,F640,2,14.620899994042702,1,1,0,11,10,0,0.0,0.5
9999976_00000_d_0000019.jpg,1425,F1280,3,32.259600004181266,2,1,0,11,10,1,0.1,0.6666666666666666
9999976_00000_d_0000019.jpg,1425,DensK1,4,34.515499995904975,2,2,0,11,10,1,0.1,0.5
9999976_00000_d_0000019.jpg,1425,UnifAll,9,108.8917000015499,2,7,0,11,10,1,0.1,0.2222222222222222
9999976_00000_d_0000019.jpg,1425,SAHI640,9,357.27970000880305,1,8,0,11,10,0,0.0,0.1111111111111111
9999976_00000_d_0000020.jpg,1426,F640,14,16.695600003004074,12,2,0,31,27,8,0.2962962962962963,0.8571428571428571
9999976_00000_d_0000020.jpg,1426,F1280,16,32.46450000733603,13,3,0,31,27,9,0.3333333333333333,0.8125
9999976_00000_d_0000020.jpg,1426,DensK1,18,41.0219000041252,13,5,0,31,27,9,0.3333333333333333,0.7222222222222222
9999976_00000_d_0000020.jpg,1426,UnifAll,27,106.37310000311118,14,13,0,31,27,10,0.37037037037037035,0.5185185185185185
9999976_00000_d_0000020.jpg,1426,SAHI640,26,357.87920000439044,11,15,0,31,27,9,0.3333333333333333,0.4230769230769231
9999976_00000_d_0000021.jpg,1427,F640,9,16.23700000345707,6,3,0,28,21,1,0.047619047619047616,0.6666666666666666
9999976_00000_d_0000021.jpg,1427,F1280,13,38.59589999774471,10,3,0,28,21,5,0.23809523809523808,0.7692307692307693
9999976_00000_d_0000021.jpg,1427,DensK1,18,35.768699992331676,13,5,0,28,21,7,0.3333333333333333,0.7222222222222222
9999976_00000_d_0000021.jpg,1427,UnifAll,22,102.60539999580942,13,9,0,28,21,7,0.3333333333333333,0.5909090909090909
9999976_00000_d_0000021.jpg,1427,SAHI640,20,484.9312000005739,9,11,0,28,21,4,0.19047619047619047,0.45
9999976_00000_d_0000022.jpg,1428,F640,15,16.541299992240965,11,4,0,26,14,0,0.0,0.7333333333333333
9999976_00000_d_0000022.jpg,1428,F1280,21,33.34789999644272,15,6,0,26,14,4,0.2857142857142857,0.7142857142857143
9999976_00000_d_0000022.jpg,1428,DensK1,21,41.11180000472814,13,8,0,26,14,2,0.14285714285714285,0.6190476190476191
9999976_00000_d_0000022.jpg,1428,UnifAll,26,95.29789999942295,13,13,0,26,14,2,0.14285714285714285,0.5
9999976_00000_d_0000022.jpg,1428,SAHI640,26,357.05370000505354,9,17,0,26,14,0,0.0,0.34615384615384615
9999976_00000_d_0000023.jpg,1429,F640,12,16.34070000727661,7,5,0,13,3,0,0.0,0.5833333333333334
9999976_00000_d_0000023.jpg,1429,F1280,17,30.280999999376945,10,7,0,13,3,1,0.3333333333333333,0.5882352941176471
9999976_00000_d_0000023.jpg,1429,DensK1,21,31.01730000344105,11,10,0,13,3,2,0.6666666666666666,0.5238095238095238
9999976_00000_d_0000023.jpg,1429,UnifAll,25,97.14600000006612,11,14,0,13,3,2,0.6666666666666666,0.44
9999976_00000_d_0000023.jpg,1429,SAHI640,23,264.1717000078643,10,13,0,13,3,1,0.3333333333333333,0.43478260869565216
9999976_00000_d_0000024.jpg,1430,F640,12,14.02849999431055,10,2,0,20,11,2,0.18181818181818182,0.8333333333333334
9999976_00000_d_0000024.jpg,1430,F1280,15,29.94829999806825,11,4,0,20,11,3,0.2727272727272727,0.7333333333333333
9999976_00000_d_0000024.jpg,1430,DensK1,14,38.4217999962857,10,4,0,20,11,2,0.18181818181818182,0.7142857142857143
9999976_00000_d_0000024.jpg,1430,UnifAll,15,97.44849998969585,10,5,0,20,11,2,0.18181818181818182,0.6666666666666666
9999976_00000_d_0000024.jpg,1430,SAHI640,13,228.22930000256747,9,4,0,20,11,1,0.09090909090909091,0.6923076923076923
9999976_00000_d_0000025.jpg,1431,F640,13,15.18880001094658,11,2,0,25,16,2,0.125,0.8461538461538461
9999976_00000_d_0000025.jpg,1431,F1280,16,29.523799996240996,11,5,0,25,16,3,0.1875,0.6875
9999976_00000_d_0000025.jpg,1431,DensK1,17,34.75120000075549,11,6,0,25,16,2,0.125,0.6470588235294118
9999976_00000_d_0000025.jpg,1431,UnifAll,18,99.61449999536853,11,7,0,25,16,2,0.125,0.6111111111111112
9999976_00000_d_0000025.jpg,1431,SAHI640,17,246.92249999498017,10,7,0,25,16,1,0.0625,0.5882352941176471
9999976_00000_d_0000026.jpg,1432,F640,9,14.748100002179854,7,2,0,19,11,1,0.09090909090909091,0.7777777777777778
9999976_00000_d_0000026.jpg,1432,F1280,14,29.527999999118038,12,2,0,19,11,5,0.45454545454545453,0.8571428571428571
9999976_00000_d_0000026.jpg,1432,DensK1,18,38.135099995997734,11,6,0,19,11,4,0.36363636363636365,0.6470588235294118
9999976_00000_d_0000026.jpg,1432,UnifAll,23,98.41179999057204,12,10,0,19,11,5,0.45454545454545453,0.5454545454545454
9999976_00000_d_0000026.jpg,1432,SAHI640,18,314.15479999850504,7,11,0,19,11,0,0.0,0.3888888888888889
9999976_00000_d_0000027.jpg,1433,F640,5,15.188000004854985,3,2,0,3,0,0,nan,0.6
9999976_00000_d_0000027.jpg,1433,F1280,5,29.5202999986941,3,2,0,3,0,0,nan,0.6
9999976_00000_d_0000027.jpg,1433,DensK1,6,30.559899998479523,3,3,0,3,0,0,nan,0.5
9999976_00000_d_0000027.jpg,1433,UnifAll,9,107.72270000597928,3,6,0,3,0,0,nan,0.3333333333333333
9999976_00000_d_0000027.jpg,1433,SAHI640,10,357.4895000056131,2,8,0,3,0,0,nan,0.2
9999976_00000_d_0000028.jpg,1434,F640,2,13.308299996424466,2,0,0,11,10,1,0.1,1.0
9999976_00000_d_0000028.jpg,1434,F1280,3,31.892200000584126,2,1,0,11,10,1,0.1,0.6666666666666666
9999976_00000_d_0000028.jpg,1434,DensK1,3,29.23200000077486,3,0,0,11,10,2,0.2,1.0
9999976_00000_d_0000028.jpg,1434,UnifAll,3,116.47539999103174,3,0,0,11,10,2,0.2,1.0
9999976_00000_d_0000028.jpg,1434,SAHI640,5,338.1163000012748,2,3,0,11,10,1,0.1,0.4
9999976_00000_d_0000029.jpg,1435,F640,0,24.53609999793116,0,0,0,9,9,0,0.0,0.0
9999976_00000_d_0000029.jpg,1435,F1280,3,34.942800004500896,2,1,0,9,9,2,0.2222222222222222,0.6666666666666666
9999976_00000_d_0000029.jpg,1435,DensK1,4,28.752999991411343,3,1,0,9,9,3,0.3333333333333333,0.75
9999976_00000_d_0000029.jpg,1435,UnifAll,9,115.18990001059137,3,6,0,9,9,3,0.3333333333333333,0.3333333333333333
9999976_00000_d_0000029.jpg,1435,SAHI640,7,373.85879999783356,0,7,0,9,9,0,0.0,0.0
9999976_00000_d_0000030.jpg,1436,F640,2,13.498500004061498,0,2,0,5,5,0,0.0,0.0
9999976_00000_d_0000030.jpg,1436,F1280,4,32.41730001172982,3,1,0,5,5,3,0.6,0.75
9999976_00000_d_0000030.jpg,1436,DensK1,3,31.188000008114614,1,2,0,5,5,1,0.2,0.3333333333333333
9999976_00000_d_0000030.jpg,1436,UnifAll,4,94.34369999507908,1,3,0,5,5,1,0.2,0.25
9999976_00000_d_0000030.jpg,1436,SAHI640,3,332.82080000208225,0,3,0,5,5,0,0.0,0.0
9999976_00000_d_0000031.jpg,1437,F640,0,22.171099990373477,0,0,0,6,6,0,0.0,0.0
9999976_00000_d_0000031.jpg,1437,F1280,1,29.14519999467302,1,0,0,6,6,1,0.16666666666666666,1.0
9999976_00000_d_0000031.jpg,1437,DensK1,1,30.538199993316084,1,0,0,6,6,1,0.16666666666666666,1.0
9999976_00000_d_0000031.jpg,1437,UnifAll,1,110.6007999915164,1,0,0,6,6,1,0.16666666666666666,1.0
9999976_00000_d_0000031.jpg,1437,SAHI640,1,312.98239999159705,0,1,0,6,6,0,0.0,0.0
9999976_00000_d_0000032.jpg,1438,F640,3,18.08030001120642,2,1,0,7,7,2,0.2857142857142857,0.6666666666666666
9999976_00000_d_0000032.jpg,1438,F1280,3,29.79349999804981,2,1,0,7,7,2,0.2857142857142857,0.6666666666666666
9999976_00000_d_0000032.jpg,1438,DensK1,6,41.01089999312535,2,4,0,7,7,2,0.2857142857142857,0.3333333333333333
9999976_00000_d_0000032.jpg,1438,UnifAll,8,108.2105999958003,3,5,0,7,7,3,0.42857142857142855,0.375
9999976_00000_d_0000032.jpg,1438,SAHI640,7,205.49059999757446,1,6,0,7,7,1,0.14285714285714285,0.14285714285714285
9999976_00000_d_0000033.jpg,1439,F640,1,15.1458000036655,0,1,0,7,7,0,0.0,0.0
9999976_00000_d_0000033.jpg,1439,F1280,6,28.309300003456883,4,2,0,7,7,4,0.5714285714285714,0.6666666666666666
9999976_00000_d_0000033.jpg,1439,DensK1,9,31.941099994583055,5,4,0,7,7,5,0.7142857142857143,0.5555555555555556
9999976_00000_d_0000033.jpg,1439,UnifAll,12,113.91270000603981,5,7,0,7,7,5,0.7142857142857143,0.4166666666666667
9999976_00000_d_0000033.jpg,1439,SAHI640,10,418.33269999187905,1,9,0,7,7,1,0.14285714285714285,0.1
9999976_00000_d_0000034.jpg,1440,F640,3,14.181400008965284,1,2,0,8,8,1,0.125,0.3333333333333333
9999976_00000_d_0000034.jpg,1440,F1280,10,32.23289999004919,5,5,0,8,8,5,0.625,0.5
9999976_00000_d_0000034.jpg,1440,DensK1,6,37.33799999463372,2,4,0,8,8,2,0.25,0.3333333333333333
9999976_00000_d_0000034.jpg,1440,UnifAll,10,94.88059999421239,5,5,0,8,8,5,0.625,0.5
9999976_00000_d_0000034.jpg,1440,SAHI640,9,336.9128000049386,2,7,0,8,8,2,0.25,0.2222222222222222
9999979_00000_d_0000001.jpg,1441,F640,1,17.136399997980334,0,1,0,22,20,0,0.0,0.0
9999979_00000_d_0000001.jpg,1441,F1280,6,31.223700003465638,3,3,0,22,20,3,0.15,0.5
9999979_00000_d_0000001.jpg,1441,DensK1,4,30.694000000949018,2,1,0,22,20,2,0.1,0.6666666666666666
9999979_00000_d_0000001.jpg,1441,UnifAll,8,111.37380001309793,6,1,0,22,20,6,0.3,0.8571428571428571
9999979_00000_d_0000001.jpg,1441,SAHI640,9,305.91669998830184,2,6,0,22,20,2,0.1,0.25
9999979_00000_d_0000002.jpg,1442,F640,18,16.905500000575557,14,4,0,53,48,11,0.22916666666666666,0.7777777777777778
9999979_00000_d_0000002.jpg,1442,F1280,27,34.61480000987649,20,7,0,53,48,17,0.3541666666666667,0.7407407407407407
9999979_00000_d_0000002.jpg,1442,DensK1,32,28.555900003993884,25,6,0,53,48,22,0.4583333333333333,0.8064516129032258
9999979_00000_d_0000002.jpg,1442,UnifAll,41,98.03680000186432,25,12,0,53,48,22,0.4583333333333333,0.6756756756756757
9999979_00000_d_0000002.jpg,1442,SAHI640,39,407.2242999973241,11,26,0,53,48,8,0.16666666666666666,0.2972972972972973
9999979_00000_d_0000003.jpg,1443,F640,15,18.01309999427758,12,3,0,47,40,6,0.15,0.8
9999979_00000_d_0000003.jpg,1443,F1280,31,30.81509999174159,21,6,0,47,40,15,0.375,0.7777777777777778
9999979_00000_d_0000003.jpg,1443,DensK1,29,29.878800007281825,21,8,0,47,40,15,0.375,0.7241379310344828
9999979_00000_d_0000003.jpg,1443,UnifAll,41,96.5888999926392,23,15,0,47,40,17,0.425,0.6052631578947368
9999979_00000_d_0000003.jpg,1443,SAHI640,37,362.21110000042245,10,26,0,47,40,5,0.125,0.2777777777777778
9999979_00000_d_0000004.jpg,1444,F640,6,16.34229999035597,3,1,0,37,37,3,0.08108108108108109,0.75
9999979_00000_d_0000004.jpg,1444,F1280,19,31.689600000390783,11,3,0,37,37,11,0.2972972972972973,0.7857142857142857
9999979_00000_d_0000004.jpg,1444,DensK1,22,33.910199999809265,12,6,0,37,37,12,0.32432432432432434,0.6666666666666666
9999979_00000_d_0000004.jpg,1444,UnifAll,35,111.76690000866074,19,10,0,37,37,19,0.5135135135135135,0.6551724137931034
9999979_00000_d_0000004.jpg,1444,SAHI640,33,352.2905999998329,2,26,0,37,37,2,0.05405405405405406,0.07142857142857142
9999979_00000_d_0000005.jpg,1445,F640,23,16.94859999406617,12,6,0,47,45,10,0.2222222222222222,0.6666666666666666
9999979_00000_d_0000005.jpg,1445,F1280,39,33.094700003857724,21,7,0,47,45,19,0.4222222222222222,0.75
9999979_00000_d_0000005.jpg,1445,DensK1,33,30.295300006400794,17,11,0,47,45,15,0.3333333333333333,0.6071428571428571
9999979_00000_d_0000005.jpg,1445,UnifAll,53,94.17539999412838,25,17,0,47,45,23,0.5111111111111111,0.5952380952380952
9999979_00000_d_0000005.jpg,1445,SAHI640,48,365.4668999952264,9,37,0,47,45,7,0.15555555555555556,0.1956521739130435
9999979_00000_d_0000006.jpg,1446,F640,22,17.04750000499189,11,8,0,59,52,6,0.11538461538461539,0.5789473684210527
9999979_00000_d_0000006.jpg,1446,F1280,41,32.01600001193583,26,10,0,59,52,20,0.38461538461538464,0.7222222222222222
9999979_00000_d_0000006.jpg,1446,DensK1,39,30.015399999683723,16,15,0,59,52,11,0.21153846153846154,0.5161290322580645
9999979_00000_d_0000006.jpg,1446,UnifAll,63,111.94980000436772,27,24,0,59,52,20,0.38461538461538464,0.5294117647058824
9999979_00000_d_0000006.jpg,1446,SAHI640,65,421.93520000728313,17,38,0,59,52,13,0.25,0.3090909090909091
9999979_00000_d_0000007.jpg,1447,F640,17,15.008400005172007,12,5,0,52,48,10,0.20833333333333334,0.7058823529411765
9999979_00000_d_0000007.jpg,1447,F1280,53,32.63989998959005,30,19,0,52,48,26,0.5416666666666666,0.6122448979591837
9999979_00000_d_0000007.jpg,1447,DensK1,35,33.907100005308166,17,17,0,52,48,14,0.2916666666666667,0.5
9999979_00000_d_0000007.jpg,1447,UnifAll,71,122.62350000673905,33,34,0,52,48,29,0.6041666666666666,0.4925373134328358
9999979_00000_d_0000007.jpg,1447,SAHI640,63,402.02330000465736,15,45,0,52,48,12,0.25,0.25
9999979_00000_d_0000008.jpg,1448,F640,47,19.195999993826263,34,13,0,57,20,3,0.15,0.723404255319149
9999979_00000_d_0000008.jpg,1448,F1280,94,38.05939998710528,40,54,0,57,20,7,0.35,0.425531914893617
9999979_00000_d_0000008.jpg,1448,DensK1,53,39.90299999713898,36,17,0,57,20,3,0.15,0.6792452830188679
9999979_00000_d_0000008.jpg,1448,UnifAll,178,126.8969999946421,46,132,0,57,20,10,0.5,0.25842696629213485
9999979_00000_d_0000008.jpg,1448,SAHI640,165,414.00389999034815,29,136,0,57,20,4,0.2,0.17575757575757575
9999979_00000_d_0000009.jpg,1449,F640,68,24.425700001302175,20,48,0,43,17,1,0.058823529411764705,0.29411764705882354
9999979_00000_d_0000009.jpg,1449,F1280,137,42.099600002984516,24,113,0,43,17,2,0.11764705882352941,0.17518248175182483
9999979_00000_d_0000009.jpg,1449,DensK1,182,33.64610001153778,24,158,0,43,17,1,0.058823529411764705,0.13186813186813187
9999979_00000_d_0000009.jpg,1449,UnifAll,225,124.43389999680221,28,197,0,43,17,4,0.23529411764705882,0.12444444444444444
9999979_00000_d_0000009.jpg,1449,SAHI640,198,552.5897000043187,24,174,0,43,17,2,0.11764705882352941,0.12121212121212122
9999979_00000_d_0000010.jpg,1450,F640,16,18.94880000327248,12,4,0,27,24,9,0.375,0.75
9999979_00000_d_0000010.jpg,1450,F1280,19,36.23410000000149,16,2,0,27,24,13,0.5416666666666666,0.8888888888888888
9999979_00000_d_0000010.jpg,1450,DensK1,19,30.262000000220723,15,4,0,27,24,12,0.5,0.7894736842105263
9999979_00000_d_0000010.jpg,1450,UnifAll,22,108.37259999243543,16,6,0,27,24,13,0.5416666666666666,0.7272727272727273
9999979_00000_d_0000010.jpg,1450,SAHI640,20,316.5547999960836,14,6,0,27,24,11,0.4583333333333333,0.7
9999979_00000_d_0000011.jpg,1451,F640,16,16.47549998597242,11,5,0,24,15,3,0.2,0.6875
9999979_00000_d_0000011.jpg,1451,F1280,14,30.477699998300523,10,4,0,24,15,3,0.2,0.7142857142857143
9999979_00000_d_0000011.jpg,1451,DensK1,22,29.173399991123006,12,10,0,24,15,4,0.26666666666666666,0.5454545454545454
9999979_00000_d_0000011.jpg,1451,UnifAll,26,101.4603000076022,13,13,0,24,15,5,0.3333333333333333,0.5
9999979_00000_d_0000011.jpg,1451,SAHI640,27,325.5371999985073,7,20,0,24,15,1,0.06666666666666667,0.25925925925925924
9999979_00000_d_0000012.jpg,1452,F640,16,18.03720000316389,11,4,0,35,17,3,0.17647058823529413,0.7333333333333333
9999979_00000_d_0000012.jpg,1452,F1280,27,31.292200001189485,21,4,0,35,17,10,0.5882352941176471,0.84
9999979_00000_d_0000012.jpg,1452,DensK1,27,30.627100000856444,15,10,0,35,17,6,0.35294117647058826,0.6
9999979_00000_d_0000012.jpg,1452,UnifAll,41,109.14490000868682,23,16,0,35,17,11,0.6470588235294118,0.5897435897435898
9999979_00000_d_0000012.jpg,1452,SAHI640,40,339.24040000420064,12,26,0,35,17,3,0.17647058823529413,0.3157894736842105
9999979_00000_d_0000013.jpg,1453,F640,27,14.806199993472546,12,12,0,33,26,9,0.34615384615384615,0.5
9999979_00000_d_0000013.jpg,1453,F1280,41,30.98090000275988,17,20,0,33,26,13,0.5,0.4594594594594595
9999979_00000_d_0000013.jpg,1453,DensK1,42,35.54430000076536,12,27,0,33,26,9,0.34615384615384615,0.3076923076923077
9999979_00000_d_0000013.jpg,1453,UnifAll,66,123.07520001195371,17,43,0,33,26,13,0.5,0.2833333333333333
9999979_00000_d_0000013.jpg,1453,SAHI640,61,386.54700000188313,9,49,0,33,26,5,0.19230769230769232,0.15517241379310345
9999979_00000_d_0000014.jpg,1454,F640,18,16.46729999629315,10,6,0,37,31,5,0.16129032258064516,0.625
9999979_00000_d_0000014.jpg,1454,F1280,26,36.65980001096614,18,7,0,37,31,13,0.41935483870967744,0.72
9999979_00000_d_0000014.jpg,1454,DensK1,26,30.920199991669506,13,10,0,37,31,8,0.25806451612903225,0.5652173913043478
9999979_00000_d_0000014.jpg,1454,UnifAll,38,114.05820000800304,19,16,0,37,31,14,0.45161290322580644,0.5428571428571428
9999979_00000_d_0000014.jpg,1454,SAHI640,36,322.73040000291076,14,19,0,37,31,9,0.2903225806451613,0.42424242424242425
9999979_00000_d_0000015.jpg,1455,F640,33,18.42610001040157,25,8,0,37,15,7,0.4666666666666667,0.7575757575757576
9999979_00000_d_0000015.jpg,1455,F1280,35,35.678500003996305,29,4,0,37,15,10,0.6666666666666666,0.8787878787878788
9999979_00000_d_0000015.jpg,1455,DensK1,45,37.84429999359418,30,14,0,37,15,11,0.7333333333333333,0.6818181818181818
9999979_00000_d_0000015.jpg,1455,UnifAll,52,97.93059999356046,31,20,0,37,15,12,0.8,0.6078431372549019
9999979_00000_d_0000015.jpg,1455,SAHI640,49,307.56089999340475,23,25,0,37,15,6,0.4,0.4791666666666667
9999979_00000_d_0000016.jpg,1456,F640,66,16.412500001024455,38,28,0,218,187,10,0.053475935828877004,0.5757575757575758
9999979_00000_d_0000016.jpg,1456,F1280,89,34.382099998765625,71,17,0,218,187,43,0.22994652406417113,0.8068181818181818
9999979_00000_d_0000016.jpg,1456,DensK1,85,30.794199992669746,50,35,0,218,187,22,0.11764705882352941,0.5882352941176471
9999979_00000_d_0000016.jpg,1456,UnifAll,134,124.459200000274,77,57,0,218,187,48,0.25668449197860965,0.5746268656716418
9999979_00000_d_0000016.jpg,1456,SAHI640,124,434.70900000829715,55,69,0,218,187,26,0.13903743315508021,0.4435483870967742
9999979_00000_d_0000017.jpg,1457,F640,68,21.991400004480965,43,25,0,146,115,16,0.1391304347826087,0.6323529411764706
9999979_00000_d_0000017.jpg,1457,F1280,83,32.19270000408869,56,27,0,146,115,29,0.25217391304347825,0.6746987951807228
9999979_00000_d_0000017.jpg,1457,DensK1,89,35.62729999248404,51,38,0,146,115,23,0.2,0.5730337078651685
9999979_00000_d_0000017.jpg,1457,UnifAll,133,105.71340000024065,62,71,0,146,115,34,0.2956521739130435,0.46616541353383456
9999979_00000_d_0000017.jpg,1457,SAHI640,113,544.7126999933971,44,69,0,146,115,17,0.14782608695652175,0.3893805309734513
9999979_00000_d_0000018.jpg,1458,F640,49,19.433099994785152,37,12,0,80,48,13,0.2708333333333333,0.7551020408163265
9999979_00000_d_0000018.jpg,1458,F1280,62,41.203199987648986,46,16,0,80,48,20,0.4166666666666667,0.7419354838709677
9999979_00000_d_0000018.jpg,1458,DensK1,67,37.4459000013303,45,22,0,80,48,21,0.4375,0.6716417910447762
9999979_00000_d_0000018.jpg,1458,UnifAll,80,106.82970000198111,50,30,0,80,48,23,0.4791666666666667,0.625
9999979_00000_d_0000018.jpg,1458,SAHI640,76,401.7056999873603,32,44,0,80,48,7,0.14583333333333334,0.42105263157894735
9999979_00000_d_0000019.jpg,1459,F640,9,23.335299993050285,4,5,0,135,126,3,0.023809523809523808,0.4444444444444444
9999979_00000_d_0000019.jpg,1459,F1280,30,37.03830001177266,25,5,0,135,126,22,0.1746031746031746,0.8333333333333334
9999979_00000_d_0000019.jpg,1459,DensK1,25,38.72870000486728,20,5,0,135,126,18,0.14285714285714285,0.8
9999979_00000_d_0000019.jpg,1459,UnifAll,49,103.88560000865255,35,14,0,135,126,31,0.24603174603174602,0.7142857142857143
9999979_00000_d_0000019.jpg,1459,SAHI640,44,398.9336000086041,7,37,0,135,126,6,0.047619047619047616,0.1590909090909091
9999979_00000_d_0000020.jpg,1460,F640,27,19.535900006303564,13,14,0,29,19,7,0.3684210526315789,0.48148148148148145
9999979_00000_d_0000020.jpg,1460,F1280,30,35.61700000136625,20,10,0,29,19,11,0.5789473684210527,0.6666666666666666
9999979_00000_d_0000020.jpg,1460,DensK1,37,37.16520000307355,18,19,0,29,19,10,0.5263157894736842,0.4864864864864865
9999979_00000_d_0000020.jpg,1460,UnifAll,40,94.01150001212955,22,18,0,29,19,12,0.631578947368421,0.55
9999979_00000_d_0000020.jpg,1460,SAHI640,34,398.11419999750797,15,19,0,29,19,6,0.3157894736842105,0.4411764705882353
9999979_00000_d_0000021.jpg,1461,F640,10,16.520800010766834,4,6,0,97,93,3,0.03225806451612903,0.4
9999979_00000_d_0000021.jpg,1461,F1280,19,31.64190000097733,17,2,0,97,93,16,0.17204301075268819,0.8947368421052632
9999979_00000_d_0000021.jpg,1461,DensK1,11,37.10430000501219,5,6,0,97,93,4,0.043010752688172046,0.45454545454545453
9999979_00000_d_0000021.jpg,1461,UnifAll,31,104.388600011589,17,14,0,97,93,16,0.17204301075268819,0.5483870967741935
9999979_00000_d_0000021.jpg,1461,SAHI640,26,408.28529999998864,13,13,0,97,93,13,0.13978494623655913,0.5
9999979_00000_d_0000022.jpg,1462,F640,62,16.644600007566623,34,22,0,65,50,22,0.44,0.6071428571428571
9999979_00000_d_0000022.jpg,1462,F1280,81,32.44890000496525,45,22,0,65,50,32,0.64,0.6716417910447762
9999979_00000_d_0000022.jpg,1462,DensK1,82,32.03050000593066,36,28,0,65,50,23,0.46,0.5625
9999979_00000_d_0000022.jpg,1462,UnifAll,154,122.17750000127126,54,60,0,65,50,40,0.8,0.47368421052631576
9999979_00000_d_0000022.jpg,1462,SAHI640,124,371.8829999997979,41,54,0,65,50,27,0.54,0.43157894736842106
9999979_00000_d_0000023.jpg,1463,F640,121,18.208199995569885,85,32,0,210,157,37,0.2356687898089172,0.7264957264957265
9999979_00000_d_0000023.jpg,1463,F1280,126,34.40459999546874,94,23,0,210,157,46,0.2929936305732484,0.8034188034188035
9999979_00000_d_0000023.jpg,1463,DensK1,130,32.389299987698905,88,36,0,210,157,38,0.24203821656050956,0.7096774193548387
9999979_00000_d_0000023.jpg,1463,UnifAll,181,107.45739999401849,103,65,0,210,157,52,0.33121019108280253,0.6130952380952381
9999979_00000_d_0000023.jpg,1463,SAHI640,154,397.3120000009658,84,60,0,210,157,35,0.2229299363057325,0.5833333333333334
9999979_00000_d_0000024.jpg,1464,F640,39,15.033200004836544,32,7,0,45,10,4,0.4,0.8205128205128205
9999979_00000_d_0000024.jpg,1464,F1280,44,37.13670000433922,38,5,0,45,10,5,0.5,0.8837209302325582
9999979_00000_d_0000024.jpg,1464,DensK1,48,30.160499998601153,37,11,0,45,10,5,0.5,0.7708333333333334
9999979_00000_d_0000024.jpg,1464,UnifAll,58,107.14180000650231,39,18,0,45,10,5,0.5,0.6842105263157895
9999979_00000_d_0000024.jpg,1464,SAHI640,51,520.5017999978736,34,16,0,45,10,4,0.4,0.68
9999979_00000_d_0000025.jpg,1465,F640,86,16.987400013022125,59,25,0,196,178,45,0.25280898876404495,0.7023809523809523
9999979_00000_d_0000025.jpg,1465,F1280,102,37.822500002221204,83,18,0,196,178,67,0.37640449438202245,0.8217821782178217
9999979_00000_d_0000025.jpg,1465,DensK1,101,41.00680000556167,70,28,0,196,178,55,0.3089887640449438,0.7142857142857143
9999979_00000_d_0000025.jpg,1465,UnifAll,142,105.49299999547657,82,52,0,196,178,66,0.3707865168539326,0.6119402985074627
9999979_00000_d_0000025.jpg,1465,SAHI640,119,413.6408000049414,50,63,0,196,178,36,0.20224719101123595,0.4424778761061947
9999979_00000_d_0000026.jpg,1466,F640,93,19.228999997721985,53,40,0,125,78,21,0.2692307692307692,0.5698924731182796
9999979_00000_d_0000026.jpg,1466,F1280,120,40.68209999240935,70,42,0,125,78,34,0.4358974358974359,0.625
9999979_00000_d_0000026.jpg,1466,DensK1,127,31.631099991500378,65,59,0,125,78,31,0.3974358974358974,0.5241935483870968
9999979_00000_d_0000026.jpg,1466,UnifAll,181,99.89620000123978,88,79,0,125,78,50,0.6410256410256411,0.5269461077844312
9999979_00000_d_0000026.jpg,1466,SAHI640,156,376.4571000065189,51,91,0,125,78,18,0.23076923076923078,0.3591549295774648
9999979_00000_d_0000027.jpg,1467,F640,11,16.877300004125573,9,1,0,15,11,5,0.45454545454545453,0.9
9999979_00000_d_0000027.jpg,1467,F1280,29,37.328400008846074,10,12,0,15,11,6,0.5454545454545454,0.45454545454545453
9999979_00000_d_0000027.jpg,1467,DensK1,21,30.559899998479523,9,6,0,15,11,6,0.5454545454545454,0.6
9999979_00000_d_0000027.jpg,1467,UnifAll,29,105.57640000479296,9,12,0,15,11,6,0.5454545454545454,0.42857142857142855
9999979_00000_d_0000027.jpg,1467,SAHI640,29,366.6743000067072,6,21,0,15,11,3,0.2727272727272727,0.2222222222222222
9999979_00000_d_0000028.jpg,1468,F640,29,18.817499993019737,22,6,0,48,24,7,0.2916666666666667,0.7857142857142857
9999979_00000_d_0000028.jpg,1468,F1280,36,38.00599998794496,23,8,0,48,24,8,0.3333333333333333,0.7419354838709677
9999979_00000_d_0000028.jpg,1468,DensK1,39,45.08299998997245,27,10,0,48,24,9,0.375,0.7297297297297297
9999979_00000_d_0000028.jpg,1468,UnifAll,56,106.46100000303704,33,19,0,48,24,14,0.5833333333333334,0.6346153846153846
